candidate_id,age,gender,surname,surname_category,hometown_state,hometown_type,education_level,education_num,years_experience,university_tier,previous_company_tier,skill_score,certifications_count,expected_salary,interview_score,hiring_decision,experience_per_age,skill_per_experience,certifications_per_year,salary_per_skill,is_male,is_female,is_general,is_obc,is_sc,is_st,is_tier1_uni,is_tier2_uni,is_tier3_uni,hours_per_week,occupation
CAND_07944,65,Male,Verma,General,Karnataka,Tier2_city,High School,1,33,Tier2,Tier2,86.3,2,34.85,7.3,1,0.73,2.54,0.06,0.4,1,0,1,0,0,0,0,1,0,66,Tech
CAND_07945,40,Male,Saini,OBC,Uttar Pradesh,Tier2_city,Master,3,17,Tier1,Tier2,78.5,1,27.58,7,1,0.85,4.36,0.06,0.35,1,0,0,1,0,0,1,0,0,34,Tech
CAND_07946,38,Male,Kumar,General,Maharashtra,Rural,PhD,4,15,Tier1,Tier3,87.8,2,31.79,10,0,0.83,5.49,0.12,0.36,1,0,1,0,0,0,1,0,0,30,Tech
CAND_07947,27,Female,Sharma,General,Maharashtra,Metro,Bachelor,2,2,Tier1,Tier1,73.4,1,17.69,6.1,0,0.29,24.47,0.33,0.24,0,1,1,0,0,0,1,0,0,4,Tech
CAND_07948,44,Female,Saini,OBC,Madhya Pradesh,Tier2_city,Master,3,16,Tier2,Tier2,79.9,4,21.52,6.1,1,0.67,4.7,0.24,0.27,0,1,0,1,0,0,0,1,0,32,Tech
CAND_07949,40,Female,Kumar,General,Tamil Nadu,Rural,Master,3,12,Tier2,Tier2,97.1,5,21.22,7.5,1,0.6,7.47,0.38,0.22,0,1,1,0,0,0,0,1,0,24,Tech
CAND_07950,47,Male,Mehta,General,Tamil Nadu,Tier2_city,Bachelor,2,22,Tier3,Tier3,87.4,5,30.63,8.1,1,0.81,3.8,0.22,0.35,1,0,1,0,0,0,0,0,1,44,Tech
CAND_07951,46,Female,Saini,OBC,Rajasthan,Rural,Bachelor,2,18,Tier2,Tier2,80.5,3,23.49,10,1,0.69,4.24,0.16,0.29,0,1,0,1,0,0,0,1,0,36,Tech
CAND_07952,21,Male,Saini,OBC,Uttar Pradesh,Rural,Master,3,0,Tier3,Tier3,67.6,4,12.62,9.4,1,0,67.6,4,0.18,1,0,0,1,0,0,0,0,1,0,Tech
CAND_07953,23,Female,Mochi,SC,Rajasthan,Tier2_city,Bachelor,2,0,Tier3,Tier2,66.7,2,8.96,7.9,0,0,66.7,2,0.13,0,1,0,0,1,0,0,0,1,0,Tech
CAND_07954,23,Male,Kurmi,OBC,Uttar Pradesh,Tier2_city,Master,3,0,Tier3,Tier2,68.1,4,7.96,7.7,1,0,68.1,4,0.12,1,0,0,1,0,0,0,0,1,0,Tech
CAND_07955,24,Female,Teli,OBC,Maharashtra,Rural,High School,1,0,Tier1,Tier1,49.4,0,9.24,8.1,1,0,49.4,0,0.18,0,1,0,1,0,0,1,0,0,0,Tech
CAND_07956,34,Female,Verma,General,Delhi,Metro,Bachelor,2,8,Tier1,Tier3,70.8,5,20,10,1,0.57,7.87,0.56,0.28,0,1,1,0,0,0,1,0,0,16,Tech
CAND_07957,27,Female,Gupta,General,Karnataka,Tier2_city,Bachelor,2,2,Tier1,Tier1,76,3,17.79,10,1,0.29,25.33,1,0.23,0,1,1,0,0,0,1,0,0,4,Tech
CAND_07958,48,Female,Jat,OBC,Rajasthan,Metro,Bachelor,2,23,Tier2,Tier2,96.7,6,29.36,8.1,1,0.82,4.03,0.25,0.3,0,1,0,1,0,0,0,1,0,46,Tech
CAND_07959,47,Male,Reddy,General,Maharashtra,Tier2_city,Bachelor,2,24,Tier2,Tier1,97.6,3,28.7,10,1,0.89,3.9,0.12,0.29,1,0,1,0,0,0,0,1,0,48,Tech
CAND_07960,31,Male,Dhanuk,SC,Punjab,Metro,Master,3,6,Tier3,Tier1,76.9,4,17.54,10,0,0.55,10.99,0.57,0.23,1,0,0,0,1,0,0,0,1,12,Tech
CAND_07961,47,Female,Kurmi,OBC,Bihar,Tier2_city,Bachelor,2,23,Tier2,Tier2,81.5,8,25.25,8.1,1,0.85,3.4,0.33,0.31,0,1,0,1,0,0,0,1,0,46,Tech
CAND_07962,43,Male,Reddy,General,Gujarat,Rural,Bachelor,2,17,Tier2,Tier2,74,3,20.95,7.3,1,0.74,4.11,0.17,0.28,1,0,1,0,0,0,0,1,0,34,Tech
CAND_07963,28,Male,Saini,OBC,Rajasthan,Rural,Bachelor,2,5,Tier2,Tier1,54.8,1,12.23,7.9,0,0.62,9.13,0.17,0.22,1,0,0,1,0,0,0,1,0,10,Tech
CAND_07964,21,Male,Bharia,ST,Odisha,Rural,Bachelor,2,0,Tier3,Tier3,69.6,4,4.87,6.4,1,0,69.6,4,0.07,1,0,0,0,0,1,0,0,1,0,Tech
CAND_07965,30,Female,Mehta,General,Gujarat,Metro,Bachelor,2,4,Tier1,Tier2,85.5,3,20.2,6.7,1,0.4,17.1,0.6,0.23,0,1,1,0,0,0,1,0,0,8,Tech
CAND_07966,26,Male,Kumar,General,Gujarat,Tier2_city,Master,3,3,Tier1,Tier3,56.4,4,21.13,9.1,1,0.5,14.1,1,0.37,1,0,1,0,0,0,1,0,0,6,Tech
CAND_07967,33,Male,Chamar,SC,West Bengal,Rural,Bachelor,2,8,Tier2,Tier3,61.4,4,15.73,3.9,0,0.62,6.82,0.44,0.25,1,0,0,0,1,0,0,1,0,16,Tech
CAND_07968,32,Male,Patel,General,Karnataka,Metro,Bachelor,2,8,Tier1,Tier1,56.7,2,21.04,3.9,0,0.67,6.3,0.22,0.36,1,0,1,0,0,0,1,0,0,16,Tech
CAND_07969,32,Male,Singh,General,Tamil Nadu,Metro,Bachelor,2,7,Tier1,Tier1,66.2,3,21.28,8.5,0,0.58,8.28,0.38,0.32,1,0,1,0,0,0,1,0,0,14,Tech
CAND_07970,36,Female,Reddy,General,Tamil Nadu,Metro,High School,1,10,Tier3,Tier2,66.7,7,17.19,2.7,1,0.62,6.06,0.64,0.25,0,1,1,0,0,0,0,0,1,20,Tech
CAND_07971,22,Other,Kurmi,OBC,Uttar Pradesh,Tier2_city,PhD,4,0,Tier3,Tier2,67,2,11.78,9.4,1,0,67,2,0.17,0,0,0,1,0,0,0,0,1,0,Tech
CAND_07972,35,Female,Jat,OBC,Madhya Pradesh,Rural,Master,3,8,Tier3,Tier3,81.4,4,13.74,10,0,0.53,9.04,0.44,0.17,0,1,0,1,0,0,0,0,1,16,Tech
CAND_07973,28,Male,Kurmi,OBC,Maharashtra,Tier2_city,Bachelor,2,4,Tier3,Tier3,56.6,2,10.53,7.4,1,0.5,11.32,0.4,0.18,1,0,0,1,0,0,0,0,1,8,Tech
CAND_07974,33,Female,Gond,ST,Madhya Pradesh,Rural,High School,1,8,Tier3,Tier3,72.5,3,13.82,8.8,1,0.62,8.06,0.33,0.19,0,1,0,0,0,1,0,0,1,16,Tech
CAND_07975,39,Male,Dhanuk,SC,Haryana,Metro,Bachelor,2,13,Tier2,Tier2,71.9,0,20.37,9.1,1,0.68,5.14,0,0.28,1,0,0,0,1,0,0,1,0,26,Tech
CAND_07976,22,Male,Kharia,ST,Odisha,Metro,Bachelor,2,0,Tier2,Tier3,70.9,4,4.33,7,1,0,70.9,4,0.06,1,0,0,0,0,1,0,1,0,0,Tech
CAND_07977,29,Female,Saini,OBC,Bihar,Rural,Bachelor,2,5,Tier2,Tier2,56.8,1,11.71,5.8,1,0.56,9.47,0.17,0.2,0,1,0,1,0,0,0,1,0,10,Tech
CAND_07978,31,Female,Reddy,General,Gujarat,Tier2_city,Bachelor,2,4,Tier3,Tier3,70.9,3,13.38,9.3,1,0.36,14.18,0.6,0.19,0,1,1,0,0,0,0,0,1,8,Tech
CAND_07979,27,Female,Kharia,ST,Odisha,Rural,Bachelor,2,2,Tier3,Tier1,73.4,4,8.32,6.3,1,0.29,24.47,1.33,0.11,0,1,0,0,0,1,0,0,1,4,Tech
CAND_07980,39,Female,Verma,General,Maharashtra,Tier2_city,Master,3,13,Tier1,Tier1,78.8,3,27.95,10,1,0.68,5.63,0.21,0.35,0,1,1,0,0,0,1,0,0,26,Tech
CAND_07981,26,Male,Balai,SC,Uttar Pradesh,Tier2_city,Bachelor,2,3,Tier3,Tier2,67.6,3,7.72,9,1,0.5,16.9,0.75,0.11,1,0,0,0,1,0,0,0,1,6,Tech
CAND_07982,27,Male,Gupta,General,Gujarat,Rural,Bachelor,2,4,Tier1,Tier1,67.1,2,20.52,5,0,0.57,13.42,0.4,0.3,1,0,1,0,0,0,1,0,0,8,Tech
CAND_07983,26,Female,Bhangi,SC,Punjab,Tier2_city,Bachelor,2,1,Tier3,Tier3,54.8,1,9.16,7.1,1,0.17,27.4,0.5,0.16,0,1,0,0,1,0,0,0,1,2,Tech
CAND_07984,40,Male,Munda,ST,Assam,Rural,Bachelor,2,17,Tier3,Tier2,54.7,3,21.29,7.7,1,0.85,3.04,0.17,0.38,1,0,0,0,0,1,0,0,1,34,Tech
CAND_07985,28,Male,Verma,General,Karnataka,Rural,Master,3,5,Tier1,Tier3,69.3,5,22.1,8.9,1,0.62,11.55,0.83,0.31,1,0,1,0,0,0,1,0,0,10,Tech
CAND_07986,35,Female,Verma,General,Gujarat,Tier2_city,Bachelor,2,7,Tier2,Tier1,71.6,3,11.59,7.7,1,0.47,8.95,0.38,0.16,0,1,1,0,0,0,0,1,0,14,Tech
CAND_07987,47,Female,Mehta,General,Karnataka,Tier2_city,Master,3,21,Tier2,Tier2,97.9,7,28.55,7.6,1,0.78,4.45,0.32,0.29,0,1,1,0,0,0,0,1,0,42,Tech
CAND_07988,31,Male,Kurmi,OBC,Uttar Pradesh,Rural,Master,3,7,Tier2,Tier1,86.1,4,15.16,9.3,1,0.64,10.76,0.5,0.17,1,0,0,1,0,0,0,1,0,14,Tech
CAND_07989,40,Female,Kumar,General,Karnataka,Rural,Bachelor,2,13,Tier2,Tier1,60.2,2,20.52,7.9,1,0.65,4.3,0.14,0.34,0,1,1,0,0,0,0,1,0,26,Tech
CAND_07990,45,Female,Teli,OBC,Maharashtra,Metro,Bachelor,2,20,Tier3,Tier2,75.1,3,22.03,9,1,0.8,3.58,0.14,0.29,0,1,0,1,0,0,0,0,1,40,Tech
CAND_07991,40,Female,Gupta,General,Gujarat,Metro,Bachelor,2,13,Tier2,Tier1,71.8,4,19.13,5.8,1,0.65,5.13,0.29,0.26,0,1,1,0,0,0,0,1,0,26,Tech
CAND_07992,31,Male,Gupta,General,Gujarat,Rural,Master,3,7,Tier1,Tier1,62.1,7,21.9,10,0,0.64,7.76,0.88,0.35,1,0,1,0,0,0,1,0,0,14,Tech
CAND_07993,37,Male,Koli,OBC,Bihar,Metro,Bachelor,2,13,Tier3,Tier2,84.7,5,16.99,9,1,0.76,6.05,0.36,0.2,1,0,0,1,0,0,0,0,1,26,Tech
CAND_07994,21,Male,Koli,OBC,Bihar,Tier2_city,Bachelor,2,0,Tier2,Tier1,75.5,1,6.76,9.9,1,0,75.5,1,0.09,1,0,0,1,0,0,0,1,0,0,Tech
CAND_07995,25,Male,Gupta,General,Delhi,Tier2_city,PhD,4,2,Tier1,Tier2,97.7,4,22.61,10,0,0.4,32.57,1.33,0.23,1,0,1,0,0,0,1,0,0,4,Tech
CAND_07996,27,Male,Jat,OBC,Rajasthan,Metro,Master,3,4,Tier2,Tier2,66.8,3,12.51,7.4,1,0.57,13.36,0.6,0.18,1,0,0,1,0,0,0,1,0,8,Tech
CAND_07997,49,Male,Paswan,SC,Uttar Pradesh,Tier2_city,Master,3,25,Tier2,Tier2,85,3,33.88,4.8,1,0.86,3.27,0.12,0.39,1,0,0,0,1,0,0,1,0,50,Tech
CAND_07998,25,Male,Gupta,General,Delhi,Rural,PhD,4,2,Tier3,Tier3,75.5,3,15.61,7.9,1,0.4,25.17,1,0.2,1,0,1,0,0,0,0,0,1,4,Tech
CAND_07999,25,Female,Patel,General,Gujarat,Metro,PhD,4,1,Tier1,Tier1,94.4,2,20.64,6,1,0.2,47.2,1,0.22,0,1,1,0,0,0,1,0,0,2,Tech
CAND_08000,23,Male,Paswan,SC,Rajasthan,Rural,Bachelor,2,0,Tier2,Tier2,49.9,1,8.97,7.2,0,0,49.9,1,0.18,1,0,0,0,1,0,0,1,0,0,Tech
CAND_08001,36,Female,Kumar,General,Delhi,Tier2_city,Bachelor,2,13,Tier1,Tier2,77.8,3,26.76,10,0,0.81,5.56,0.21,0.34,0,1,1,0,0,0,1,0,0,26,Tech
CAND_08002,33,Female,Reddy,General,Delhi,Rural,Master,3,8,Tier3,Tier3,72.2,4,18.44,10,1,0.62,8.02,0.44,0.25,0,1,1,0,0,0,0,0,1,16,Tech
CAND_08003,40,Male,Jat,OBC,Maharashtra,Tier2_city,High School,1,17,Tier2,Tier2,67.8,2,20.55,6.9,1,0.85,3.77,0.11,0.3,1,0,0,1,0,0,0,1,0,34,Tech
CAND_08004,37,Female,Reddy,General,Delhi,Metro,Master,3,13,Tier3,Tier3,86.3,3,20.94,10,1,0.76,6.16,0.21,0.24,0,1,1,0,0,0,0,0,1,26,Tech
CAND_08005,21,Female,Singh,General,Tamil Nadu,Metro,Master,3,0,Tier2,Tier2,71.6,0,14.63,7.9,1,0,71.6,0,0.2,0,1,1,0,0,0,0,1,0,0,Tech
CAND_08006,25,Male,Bhil,ST,Madhya Pradesh,Tier2_city,Bachelor,2,2,Tier2,Tier1,63.4,1,10.64,6.5,1,0.4,21.13,0.33,0.17,1,0,0,0,0,1,0,1,0,4,Tech
CAND_08007,42,Female,Sharma,General,Tamil Nadu,Tier2_city,Bachelor,2,15,Tier2,Tier2,82,4,20.57,7.4,1,0.68,5.12,0.25,0.25,0,1,1,0,0,0,0,1,0,30,Tech
CAND_08008,30,Male,Santhal,ST,Jharkhand,Tier2_city,High School,1,6,Tier3,Tier3,60.8,1,10.68,6.1,0,0.6,8.69,0.14,0.17,1,0,0,0,0,1,0,0,1,12,Tech
CAND_08009,41,Female,Patel,General,Tamil Nadu,Tier2_city,Bachelor,2,13,Tier1,Tier3,81.6,1,24.85,9.8,1,0.62,5.83,0.07,0.3,0,1,1,0,0,0,1,0,0,26,Tech
CAND_08010,30,Male,Bhangi,SC,Rajasthan,Metro,Bachelor,2,6,Tier3,Tier3,66.4,2,12.03,8.1,0,0.6,9.49,0.29,0.18,1,0,0,0,1,0,0,0,1,12,Tech
CAND_08011,24,Female,Yadav,OBC,Uttar Pradesh,Tier2_city,Bachelor,2,0,Tier3,Tier3,64.8,2,10.9,6.7,1,0,64.8,2,0.17,0,1,0,1,0,0,0,0,1,0,Tech
CAND_08012,29,Male,Kumar,General,Gujarat,Tier2_city,Master,3,6,Tier2,Tier1,71.3,5,14.04,7.7,1,0.67,10.19,0.71,0.19,1,0,1,0,0,0,0,1,0,12,Tech
CAND_08013,24,Female,Teli,OBC,Maharashtra,Metro,Bachelor,2,1,Tier2,Tier2,69.5,2,10.18,7.9,1,0.25,34.75,1,0.14,0,1,0,1,0,0,0,1,0,2,Tech
CAND_08014,27,Male,Paswan,SC,Haryana,Rural,Master,3,3,Tier2,Tier2,73.4,5,12.13,8.9,1,0.43,18.35,1.25,0.16,1,0,0,0,1,0,0,1,0,6,Tech
CAND_08015,33,Female,Verma,General,Karnataka,Metro,Master,3,8,Tier3,Tier2,77,4,17.41,10,1,0.62,8.56,0.44,0.22,0,1,1,0,0,0,0,0,1,16,Tech
CAND_08016,36,Female,Yadav,OBC,Rajasthan,Metro,Bachelor,2,11,Tier2,Tier2,80.5,3,14.32,5.6,1,0.69,6.71,0.25,0.18,0,1,0,1,0,0,0,1,0,22,Tech
CAND_08017,21,Male,Singh,General,Karnataka,Metro,Bachelor,2,0,Tier2,Tier2,57,4,4.56,9.1,1,0,57,4,0.08,1,0,1,0,0,0,0,1,0,0,Tech
CAND_08018,31,Female,Dhanuk,SC,Uttar Pradesh,Rural,Bachelor,2,7,Tier2,Tier1,66.7,6,14.29,6.5,1,0.64,8.34,0.75,0.21,0,1,0,0,1,0,0,1,0,14,Tech
CAND_08019,27,Male,Jat,OBC,Bihar,Rural,Master,3,3,Tier3,Tier2,81.9,5,14.84,7.3,1,0.43,20.48,1.25,0.18,1,0,0,1,0,0,0,0,1,6,Tech
CAND_08020,26,Female,Mehta,General,Karnataka,Tier2_city,Master,3,0,Tier3,Tier2,73.8,7,10.84,8,1,0,73.8,7,0.14,0,1,1,0,0,0,0,0,1,0,Tech
CAND_08021,33,Male,Patel,General,Tamil Nadu,Tier2_city,Bachelor,2,7,Tier2,Tier2,64.2,1,9.31,6.5,1,0.54,8.02,0.12,0.14,1,0,1,0,0,0,0,1,0,14,Tech
CAND_08022,27,Female,Saini,OBC,Uttar Pradesh,Tier2_city,Master,3,4,Tier2,Tier3,75.5,2,17.57,8.7,0,0.57,15.1,0.4,0.23,0,1,0,1,0,0,0,1,0,8,Tech
CAND_08023,43,Female,Bharia,ST,Assam,Tier2_city,Bachelor,2,16,Tier3,Tier3,73.2,0,20.24,7.5,1,0.7,4.31,0,0.27,0,1,0,0,0,1,0,0,1,32,Tech
CAND_08024,41,Male,Kumar,General,Tamil Nadu,Metro,Bachelor,2,15,Tier2,Tier1,75.4,9,19.46,9.3,1,0.71,4.71,0.56,0.25,1,0,1,0,0,0,0,1,0,30,Tech
CAND_08025,41,Male,Jat,OBC,Bihar,Tier2_city,PhD,4,14,Tier3,Tier1,86.9,4,18.41,8.9,1,0.67,5.79,0.27,0.21,1,0,0,1,0,0,0,0,1,28,Tech
CAND_08026,28,Male,Verma,General,Maharashtra,Metro,Master,3,5,Tier1,Tier1,82.4,6,24.49,10,1,0.62,13.73,1,0.29,1,0,1,0,0,0,1,0,0,10,Tech
CAND_08027,24,Female,Lodhi,OBC,Bihar,Metro,Master,3,1,Tier2,Tier1,72.6,4,9.97,7.5,1,0.25,36.3,2,0.14,0,1,0,1,0,0,0,1,0,2,Tech
CAND_08028,32,Male,Teli,OBC,Rajasthan,Metro,Master,3,7,Tier2,Tier1,82.7,3,19.57,10,1,0.58,10.34,0.38,0.23,1,0,0,1,0,0,0,1,0,14,Tech
CAND_08029,30,Female,Yadav,OBC,Maharashtra,Metro,Bachelor,2,4,Tier2,Tier1,76.7,10,10.99,8.3,1,0.4,15.34,2,0.14,0,1,0,1,0,0,0,1,0,8,Tech
CAND_08030,27,Female,Kharia,ST,Odisha,Tier2_city,Bachelor,2,3,Tier3,Tier2,63.9,1,7.64,6.9,1,0.43,15.98,0.25,0.12,0,1,0,0,0,1,0,0,1,6,Tech
CAND_08031,22,Male,Reddy,General,Karnataka,Metro,Bachelor,2,0,Tier1,Tier2,73.9,0,16.19,7.6,1,0,73.9,0,0.22,1,0,1,0,0,0,1,0,0,0,Tech
CAND_08032,31,Female,Singh,General,Delhi,Rural,High School,1,4,Tier3,Tier3,39.3,2,7.54,5.6,1,0.36,7.86,0.4,0.19,0,1,1,0,0,0,0,0,1,8,Tech
CAND_08033,28,Male,Gond,ST,Jharkhand,Rural,High School,1,5,Tier3,Tier3,51.4,3,8.56,6.8,0,0.62,8.57,0.5,0.16,1,0,0,0,0,1,0,0,1,10,Tech
CAND_08034,37,Male,Kumar,General,Gujarat,Tier2_city,Bachelor,2,12,Tier2,Tier1,59.4,5,16.9,8.1,1,0.71,4.57,0.38,0.28,1,0,1,0,0,0,0,1,0,24,Tech
CAND_08035,37,Female,Kurmi,OBC,Bihar,Rural,Bachelor,2,13,Tier2,Tier2,57,3,17.03,9.7,1,0.76,4.07,0.21,0.29,0,1,0,1,0,0,0,1,0,26,Tech
CAND_08036,40,Male,Teli,OBC,Maharashtra,Tier2_city,Bachelor,2,17,Tier2,Tier2,59.8,2,20.37,6,0,0.85,3.32,0.11,0.34,1,0,0,1,0,0,0,1,0,34,Tech
CAND_08037,21,Male,Koli,OBC,Bihar,Tier2_city,Bachelor,2,0,Tier3,Tier3,77.1,3,10.02,9.2,1,0,77.1,3,0.13,1,0,0,1,0,0,0,0,1,0,Tech
CAND_08038,35,Female,Patel,General,Maharashtra,Metro,Bachelor,2,11,Tier2,Tier1,68.1,3,16.15,7.8,1,0.73,5.68,0.25,0.23,0,1,1,0,0,0,0,1,0,22,Tech
CAND_08039,26,Male,Kumar,General,Tamil Nadu,Metro,Bachelor,2,3,Tier2,Tier1,61.3,1,8.22,9.9,1,0.5,15.32,0.25,0.13,1,0,1,0,0,0,0,1,0,6,Tech
CAND_08040,22,Female,Saini,OBC,Madhya Pradesh,Metro,Master,3,0,Tier2,Tier3,70.9,2,11.36,4.9,1,0,70.9,2,0.16,0,1,0,1,0,0,0,1,0,0,Tech
CAND_08041,28,Female,Patel,General,Gujarat,Metro,Master,3,3,Tier1,Tier2,63.9,3,17.43,6.5,1,0.38,15.98,0.75,0.27,0,1,1,0,0,0,1,0,0,6,Tech
CAND_08042,40,Male,Gujjar,OBC,Maharashtra,Metro,Master,3,14,Tier2,Tier3,90.7,6,24.99,8.4,1,0.7,6.05,0.4,0.27,1,0,0,1,0,0,0,1,0,28,Tech
CAND_08043,29,Male,Koli,OBC,Uttar Pradesh,Metro,Bachelor,2,6,Tier3,Tier1,74.9,3,14.72,10,1,0.67,10.7,0.43,0.19,1,0,0,1,0,0,0,0,1,12,Tech
CAND_08044,44,Female,Gupta,General,Gujarat,Tier2_city,Master,3,16,Tier3,Tier2,86.7,6,24.41,8.2,1,0.67,5.1,0.35,0.28,0,1,1,0,0,0,0,0,1,32,Tech
CAND_08045,36,Male,Reddy,General,Tamil Nadu,Tier2_city,Master,3,13,Tier2,Tier2,82.6,4,19.89,6.7,1,0.81,5.9,0.29,0.24,1,0,1,0,0,0,0,1,0,26,Tech
CAND_08046,28,Male,Munda,ST,Madhya Pradesh,Tier2_city,Bachelor,2,4,Tier2,Tier3,63.2,0,7.68,6,1,0.5,12.64,0,0.12,1,0,0,0,0,1,0,1,0,8,Tech
CAND_08047,41,Female,Yadav,OBC,Uttar Pradesh,Tier2_city,Master,3,14,Tier2,Tier1,86.1,3,25.15,9,1,0.67,5.74,0.2,0.29,0,1,0,1,0,0,0,1,0,28,Tech
CAND_08048,35,Male,Saini,OBC,Bihar,Tier2_city,High School,1,9,Tier2,Tier1,62,0,16.32,9.8,0,0.6,6.2,0,0.26,1,0,0,1,0,0,0,1,0,18,Tech
CAND_08049,24,Female,Oraon,ST,Chhattisgarh,Tier2_city,Bachelor,2,0,Tier3,Tier2,49.7,1,4.61,6.5,1,0,49.7,1,0.09,0,1,0,0,0,1,0,0,1,0,Tech
CAND_08050,46,Male,Koli,OBC,Maharashtra,Tier2_city,Bachelor,2,18,Tier2,Tier2,85.2,0,24.69,10,1,0.69,4.48,0,0.29,1,0,0,1,0,0,0,1,0,36,Tech
CAND_08051,34,Male,Santhal,ST,Assam,Rural,Master,3,11,Tier3,Tier3,74.5,4,17.65,9,1,0.79,6.21,0.33,0.23,1,0,0,0,0,1,0,0,1,22,Tech
CAND_08052,32,Male,Sharma,General,Maharashtra,Rural,Bachelor,2,8,Tier1,Tier2,50.7,2,18.86,10,1,0.67,5.63,0.22,0.36,1,0,1,0,0,0,1,0,0,16,Tech
CAND_08053,25,Female,Dhanuk,SC,West Bengal,Tier2_city,Bachelor,2,1,Tier2,Tier1,55.1,2,5.53,8.3,1,0.2,27.55,1,0.1,0,1,0,0,1,0,0,1,0,2,Tech
CAND_08054,41,Female,Patel,General,Maharashtra,Metro,Bachelor,2,16,Tier3,Tier2,69.7,3,15.8,8.8,1,0.76,4.1,0.18,0.22,0,1,1,0,0,0,0,0,1,32,Tech
CAND_08055,36,Female,Paswan,SC,Haryana,Metro,Bachelor,2,10,Tier2,Tier2,60.6,2,16.16,8.2,1,0.62,5.51,0.18,0.26,0,1,0,0,1,0,0,1,0,20,Tech
CAND_08056,37,Male,Valmiki,SC,West Bengal,Rural,Bachelor,2,11,Tier2,Tier2,69.3,0,17.08,7.1,1,0.65,5.78,0,0.24,1,0,0,0,1,0,0,1,0,22,Tech
CAND_08057,27,Male,Verma,General,Gujarat,Metro,Bachelor,2,4,Tier2,Tier3,73.3,5,10.53,9.7,0,0.57,14.66,1,0.14,1,0,1,0,0,0,0,1,0,8,Tech
CAND_08058,38,Male,Singh,General,Delhi,Tier2_city,Bachelor,2,15,Tier1,Tier1,75.7,2,27.85,10,1,0.83,4.73,0.12,0.36,1,0,1,0,0,0,1,0,0,30,Tech
CAND_08059,39,Male,Teli,OBC,Madhya Pradesh,Rural,Bachelor,2,13,Tier2,Tier2,72.8,4,18.28,10,1,0.68,5.2,0.29,0.25,1,0,0,1,0,0,0,1,0,26,Tech
CAND_08060,26,Female,Reddy,General,Delhi,Rural,Bachelor,2,3,Tier2,Tier1,78.2,2,10.5,6.8,1,0.5,19.55,0.5,0.13,0,1,1,0,0,0,0,1,0,6,Tech
CAND_08061,21,Female,Dhanuk,SC,West Bengal,Tier2_city,Bachelor,2,0,Tier3,Tier3,59.1,6,5.99,7.9,1,0,59.1,6,0.1,0,1,0,0,1,0,0,0,1,0,Tech
CAND_08062,36,Male,Mehta,General,Tamil Nadu,Rural,High School,1,11,Tier2,Tier3,77.8,3,17.1,9.3,1,0.69,6.48,0.25,0.22,1,0,1,0,0,0,0,1,0,22,Tech
CAND_08063,21,Female,Gond,ST,Jharkhand,Rural,Bachelor,2,0,Tier2,Tier3,53.3,4,6.73,7.4,1,0,53.3,4,0.12,0,1,0,0,0,1,0,1,0,0,Tech
CAND_08064,33,Male,Singh,General,Tamil Nadu,Metro,Master,3,10,Tier3,Tier3,77.1,8,18.42,9.3,0,0.77,7.01,0.73,0.24,1,0,1,0,0,0,0,0,1,20,Tech
CAND_08065,28,Female,Teli,OBC,Madhya Pradesh,Metro,Bachelor,2,3,Tier2,Tier3,68.6,5,12.38,5.7,1,0.38,17.15,1.25,0.18,0,1,0,1,0,0,0,1,0,6,Tech
CAND_08066,41,Male,Verma,General,Karnataka,Metro,Bachelor,2,18,Tier2,Tier2,89.5,6,22.25,9.4,1,0.86,4.71,0.32,0.25,1,0,1,0,0,0,0,1,0,36,Tech
CAND_08067,28,Male,Singh,General,Tamil Nadu,Rural,Bachelor,2,4,Tier1,Tier2,66.8,3,15.99,8.2,1,0.5,13.36,0.6,0.24,1,0,1,0,0,0,1,0,0,8,Tech
CAND_08068,40,Male,Gupta,General,Gujarat,Tier2_city,High School,1,13,Tier1,Tier3,65.4,3,27.85,7.7,1,0.65,4.67,0.21,0.42,1,0,1,0,0,0,1,0,0,26,Tech
CAND_08069,27,Male,Kurmi,OBC,Rajasthan,Tier2_city,High School,1,3,Tier3,Tier3,58.8,2,11.7,5.9,0,0.43,14.7,0.5,0.2,1,0,0,1,0,0,0,0,1,6,Tech
CAND_08070,39,Female,Mehta,General,Gujarat,Rural,Bachelor,2,11,Tier3,Tier2,64.3,3,14.09,6.5,1,0.58,5.36,0.25,0.22,0,1,1,0,0,0,0,0,1,22,Tech
CAND_08071,48,Male,Dhanuk,SC,West Bengal,Rural,Bachelor,2,20,Tier2,Tier2,84.7,2,23.46,9.1,1,0.71,4.03,0.1,0.27,1,0,0,0,1,0,0,1,0,40,Tech
CAND_08072,23,Male,Gupta,General,Delhi,Rural,Bachelor,2,0,Tier1,Tier1,54.6,2,11.46,6.5,1,0,54.6,2,0.21,1,0,1,0,0,0,1,0,0,0,Tech
CAND_08073,34,Female,Paswan,SC,West Bengal,Metro,Bachelor,2,11,Tier3,Tier3,78.1,2,14.35,9,1,0.79,6.51,0.17,0.18,0,1,0,0,1,0,0,0,1,22,Tech
CAND_08074,53,Female,Lodhi,OBC,Bihar,Rural,Bachelor,2,22,Tier2,Tier2,85.6,2,27.77,8.6,0,0.67,3.72,0.09,0.32,0,1,0,1,0,0,0,1,0,44,Tech
